unique_key,timestamp,primary_type,category,longitude,latitude
2015150483,2015-01-15 12:00:00.000000 UTC,Rape,RAPE,,
20151542027,2015-06-03 12:00:00.000000 UTC,Rape,RAPE,,
20152001758,2015-07-19 12:00:00.000000 UTC,Rape,RAPE,,
20151340282,2015-05-14 12:00:00.000000 UTC,Rape,RAPE,,
20151871268,2015-07-06 12:00:00.000000 UTC,Rape,RAPE,,
20155032413,2015-07-24 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
2015900289,2015-03-31 12:00:00.000000 UTC,Rape,RAPE,,
20151060966,2015-04-16 12:00:00.000000 UTC,Rape,RAPE,,
20151460876,2015-05-26 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20155024205,2015-06-05 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20151811416,2015-06-30 12:00:00.000000 UTC,Rape,RAPE,,
20152011569,2015-07-20 12:00:00.000000 UTC,Rape,RAPE,,
20152021267,2015-07-21 12:00:00.000000 UTC,Rape,RAPE,,
20152631273,2015-09-20 12:00:00.000000 UTC,Rape,RAPE,,
20155042167,2015-09-24 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20152690763,2015-09-26 12:00:00.000000 UTC,Rape,RAPE,,
20152711442,2015-09-28 12:00:00.000000 UTC,Rape,RAPE,,
20152780236,2015-10-05 12:00:00.000000 UTC,Rape,RAPE,,
20155045490,2015-10-14 12:00:00.000000 UTC,Rape,RAPE,,
20152870686,2015-10-14 12:00:00.000000 UTC,Rape,RAPE,,
20155046960,2015-10-23 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20152990662,2015-10-26 12:00:00.000000 UTC,Rape,RAPE,,
20153030278,2015-10-30 12:00:00.000000 UTC,Rape,RAPE,,
20155055814,2015-12-22 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165002898,2016-01-19 12:00:00.000000 UTC,Rape,RAPE,,
20165004843,2016-01-25 12:00:00.000000 UTC,Rape,RAPE,,
2016250988,2016-01-25 12:00:00.000000 UTC,Rape,RAPE,,
20165003839,2016-01-27 12:00:00.000000 UTC,Rape,AGG RAPE OF A CHILD,,
2016321746,2016-02-01 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165010113,2016-02-25 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20165009799,2016-03-07 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
2016701037,2016-03-10 12:00:00.000000 UTC,Rape,RAPE,,
2016771324,2016-03-17 12:00:00.000000 UTC,Rape,RAPE,,
20165012445,2016-03-24 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
2016891605,2016-03-29 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165014493,2016-04-07 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20161020086,2016-04-11 12:00:00.000000 UTC,Rape,RAPE,,
20165016655,2016-04-21 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20161160159,2016-04-25 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165022339,2016-05-31 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20161521900,2016-06-01 12:00:00.000000 UTC,Rape,RAPE,,
20161730800,2016-06-21 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20161871629,2016-07-05 12:00:00.000000 UTC,Rape,RAPE,,
20161970571,2016-07-15 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20162050194,2016-07-23 12:00:00.000000 UTC,Rape,AGG RAPE,,
20165030982,2016-07-27 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20162250895,2016-08-12 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165033609,2016-08-15 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165033839,2016-08-17 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165035043,2016-08-25 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165036860,2016-09-06 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165036931,2016-09-07 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165038342,2016-09-16 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20162641262,2016-09-20 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20162740182,2016-09-30 12:00:00.000000 UTC,Rape,RAPE,,
20165046758,2016-10-26 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165050434,2016-11-04 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20163101161,2016-11-05 12:00:00.000000 UTC,Rape,RAPE,,
20163200413,2016-11-15 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20163271382,2016-11-22 12:00:00.000000 UTC,Rape,RAPE,,
20165048469,2016-11-22 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20163360181,2016-12-01 12:00:00.000000 UTC,Rape,RAPE,,
20165050280,2016-12-05 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20163470998,2016-12-12 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20165053862,2016-12-13 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20165052512,2016-12-21 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165052527,2016-12-21 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165053399,2016-12-28 12:00:00.000000 UTC,Rape,AGG SEXUAL ASSAULT CHILD/OBJEC,,
2014390620,2014-02-08 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20152902061,2015-10-18 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
2016740498,2016-03-14 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20152010778,2015-07-20 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20142910412,2014-10-18 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20151091573,2015-04-19 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20153500650,2015-12-16 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20141860368,2014-07-05 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20141050591,2014-04-15 12:00:00.000000 UTC,Aggravated Assault,DEADLY CONDUCT,,
20152271628,2015-08-15 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20141820456,2014-07-01 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,,
20152460175,2015-09-03 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20151752054,2015-06-24 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20155029863,2015-07-09 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20151790622,2015-06-28 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20152500118,2015-09-07 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20151450303,2015-05-25 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
201431779,2014-01-04 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT ENHANC STRANGL/SUFFOC,,
20152881235,2015-10-15 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20141561799,2014-06-05 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,,
20151521838,2015-06-01 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
2014551571,2014-02-24 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,,
20153641440,2015-12-30 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20143420177,2014-12-08 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
2014960874,2014-04-06 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141940728,2014-07-13 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20142031277,2014-07-22 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141031465,2014-04-13 12:00:00.000000 UTC,Rape,AGG RAPE,-97.746598,30.264979
2014980157,2014-04-08 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20142381749,2014-08-27 12:00:00.000000 UTC,Rape,AGG RAPE OF A CHILD,-97.746598,30.264979
20145005305,2014-02-04 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20145009742,2014-01-22 12:00:00.000000 UTC,Rape,AGG RAPE OF A CHILD,-97.746598,30.264979
20145017942,2014-04-11 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20145041793,2014-09-18 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141761221,2014-06-25 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20145012357,2014-03-19 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,-97.746598,30.264979
20143081246,2014-11-04 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20143340509,2014-11-30 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20143590819,2014-12-25 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
2014971573,2014-04-07 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20145014563,2014-04-01 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141340570,2014-05-14 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
2014950960,2014-04-05 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141170972,2014-04-27 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141331486,2014-05-13 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20145037034,2014-08-20 12:00:00.000000 UTC,Rape,AGG RAPE OF A CHILD,-97.746598,30.264979
20145027842,2014-06-23 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,-97.746598,30.264979
20145056106,2014-12-22 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20142711083,2014-09-28 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
2014771777,2014-03-18 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20142490035,2014-09-06 12:00:00.000000 UTC,Rape,RAPE,-97.746598,30.264979
20141590940,2014-06-08 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,,
20142990134,2014-10-26 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,,
2014471102,2014-02-16 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20151191755,2015-04-30 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20151291864,2015-05-09 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2014911988,2014-04-01 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,-97.695266,30.272745
20162461436,2016-09-02 12:00:00.000000 UTC,Rape,RAPE,,
20162911418,2016-10-17 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
2015770043,2015-03-18 12:00:00.000000 UTC,Agg Assault,AGG ASLT ENHANC STRANGL/SUFFOC,,
20151420272,2015-05-22 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20163471670,2016-12-12 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20143510857,2014-12-17 12:00:00.000000 UTC,Rape,RAPE,-97.737978,30.292467
20141791005,2014-06-28 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.736128,30.301748
20143620426,2014-12-28 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.72905,30.296046
20151580737,2015-06-07 12:00:00.000000 UTC,Rape,RAPE,,
20151791376,2015-06-28 12:00:00.000000 UTC,Rape,RAPE,,
20152170889,2015-08-05 12:00:00.000000 UTC,Rape,RAPE,,
20152911629,2015-10-18 12:00:00.000000 UTC,Rape,AGG RAPE,,
2016800305,2016-03-20 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161391337,2016-05-18 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161551950,2016-06-04 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161841520,2016-07-02 12:00:00.000000 UTC,Rape,RAPE,,
20163530457,2016-12-18 12:00:00.000000 UTC,Rape,RAPE,,
20152300082,2015-08-18 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2015690173,2015-03-10 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20162960193,2016-10-22 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2016670166,2016-03-07 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20162601386,2016-09-16 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2015640676,2015-03-05 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2015890221,2015-03-30 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20151500389,2015-05-30 12:00:00.000000 UTC,Agg Assault,AGG ASLT ENHANC STRANGL/SUFFOC,,
20152030708,2015-07-22 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20152700406,2015-09-27 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20162001914,2016-07-19 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT ON PUBLIC SERVANT,,
20165031343,2016-07-31 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20162340219,2016-08-21 12:00:00.000000 UTC,Murder,MANSLAUGHTER,,
2016871633,2016-03-28 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20152440184,2015-09-01 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20161620028,2016-06-10 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20162581123,2016-09-14 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2015180330,2015-01-18 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20162041486,2016-07-22 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20153210705,2015-11-17 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20162860570,2016-10-12 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20163201528,2016-11-15 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20152500465,2015-09-07 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20163620265,2016-12-27 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20161431448,2016-05-22 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20141260582,2014-05-06 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,,
20142610686,2014-09-18 12:00:00.000000 UTC,Rape,RAPE,-97.741791,30.271191
20141890179,2014-07-08 12:00:00.000000 UTC,Rape,AGG RAPE,-97.741791,30.271191
20141520417,2014-06-01 12:00:00.000000 UTC,Rape,RAPE,-97.741791,30.271191
20151240123,2015-05-04 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20161440063,2016-05-23 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20141820401,2014-07-01 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.742738,30.280824
2014840203,2014-03-25 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,-97.732749,30.274993
20141570769,2014-06-06 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.732749,30.274993
20142250796,2014-08-13 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.746609,30.275635
20141170858,2014-04-27 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.733416,30.275174
201620304,2016-01-02 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
201410856,2014-01-01 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.733982,30.276405
2014530960,2014-02-22 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,-97.741807,30.281053
20162111068,2016-07-29 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
20161090648,2016-04-18 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
20162011408,2016-07-19 12:00:00.000000 UTC,Rape,RAPE,,
2016110640,2016-01-11 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20151410076,2015-05-21 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT WITH MOTOR VEH,,
20161701547,2016-06-18 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
20161212126,2016-04-30 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20163500708,2016-12-15 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2016481547,2016-02-17 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
201660079,2016-01-06 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20152420406,2015-08-30 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20161260205,2016-05-05 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2016521399,2016-02-21 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20152421473,2015-08-30 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20162911594,2016-10-17 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20161001408,2016-04-09 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20152551809,2015-09-13 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20163041682,2016-10-30 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20153111019,2015-11-07 12:00:00.000000 UTC,Murder,MURDER,,
20161351517,2016-05-14 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT FAM/DATE VIOLENCE,,
2014641305,2014-03-05 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,-97.71608,30.264271
20151950337,2015-07-14 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20163610853,2016-12-26 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2016640111,2016-03-04 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20151161429,2015-04-26 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20142040457,2014-07-23 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT,-97.723525,30.256296
20143011381,2014-10-28 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.717348,30.251919
2014311642,2014-01-31 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.736534,30.258192
2014431128,2014-02-12 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.729599,30.255661
20141040095,2014-04-14 12:00:00.000000 UTC,Aggravated Assault,AGG ASSAULT FAM/DATE VIOLENCE,-97.716996,30.253427
20141770271,2014-06-26 12:00:00.000000 UTC,Aggravated Assault,DEADLY CONDUCT,-97.716844,30.253373
20152571429,2015-09-14 12:00:00.000000 UTC,Agg Assault,AGG ASLT STRANGLE/SUFFOCATE,,
20142290464,2014-08-17 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.726671,30.251522
20143430976,2014-12-09 12:00:00.000000 UTC,Aggravated Assault,AGG ASLT STRANGLE/SUFFOCATE,-97.714453,30.25357
2015250446,2015-01-25 12:00:00.000000 UTC,Rape,RAPE,,
2015260214,2015-01-26 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
2015391005,2015-02-08 12:00:00.000000 UTC,Rape,RAPE,,
2015400037,2015-02-09 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20155006578,2015-02-15 12:00:00.000000 UTC,Rape,RAPE,,
2015610855,2015-03-02 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20151571563,2015-06-06 12:00:00.000000 UTC,Rape,RAPE,,
20152051182,2015-07-24 12:00:00.000000 UTC,Rape,RAPE,,
2015790344,2015-03-20 12:00:00.000000 UTC,Rape,RAPE,,
20155013188,2015-03-30 12:00:00.000000 UTC,Rape,AGG RAPE OF A CHILD,,
20151000276,2015-04-10 12:00:00.000000 UTC,Rape,AGG RAPE,,
20152001362,2015-07-19 12:00:00.000000 UTC,Rape,RAPE,,
20151120855,2015-04-22 12:00:00.000000 UTC,Rape,RAPE,,
20155017038,2015-04-22 12:00:00.000000 UTC,Rape,RAPE,,
20152380023,2015-08-26 12:00:00.000000 UTC,Rape,RAPE,,
20155020517,2015-04-29 12:00:00.000000 UTC,Rape,RAPE,,
20153590867,2015-12-25 12:00:00.000000 UTC,Rape,RAPE,,
20151331855,2015-05-14 12:00:00.000000 UTC,Rape,RAPE,,
20151391622,2015-05-19 12:00:00.000000 UTC,Rape,RAPE,,
20151441603,2015-05-24 12:00:00.000000 UTC,Rape,RAPE,,
20151610154,2015-06-10 12:00:00.000000 UTC,Rape,RAPE,,
20151610194,2015-06-10 12:00:00.000000 UTC,Rape,RAPE,,
20151700529,2015-06-19 12:00:00.000000 UTC,Rape,RAPE,,
20151720627,2015-06-21 12:00:00.000000 UTC,Rape,RAPE,,
20152011571,2015-07-20 12:00:00.000000 UTC,Rape,RAPE,,
20152090497,2015-07-28 12:00:00.000000 UTC,Rape,RAPE,,
20152190969,2015-08-07 12:00:00.000000 UTC,Rape,RAPE,,
20152220184,2015-08-10 12:00:00.000000 UTC,Rape,RAPE,,
20152300201,2015-08-19 12:00:00.000000 UTC,Rape,RAPE,,
20152370134,2015-08-25 12:00:00.000000 UTC,Rape,RAPE,,
20152560418,2015-09-13 12:00:00.000000 UTC,Rape,RAPE,,
20153181831,2015-11-15 12:00:00.000000 UTC,Rape,RAPE,,
20153330648,2015-11-29 12:00:00.000000 UTC,Rape,RAPE,,
20153470537,2015-12-13 12:00:00.000000 UTC,Rape,RAPE,,
20153481642,2015-12-14 12:00:00.000000 UTC,Rape,RAPE,,
2016401090,2016-02-09 12:00:00.000000 UTC,Rape,RAPE,,
2016160876,2016-01-16 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20165002899,2016-01-21 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
20161770205,2016-06-25 12:00:00.000000 UTC,Rape,RAPE,,
20165004910,2016-02-03 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20163500303,2016-12-15 12:00:00.000000 UTC,Rape,RAPE,,
2016470816,2016-02-16 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
2016510452,2016-02-20 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
2016561532,2016-02-25 12:00:00.000000 UTC,Rape,RAPE,,
2016570122,2016-02-26 12:00:00.000000 UTC,Rape,RAPE,,
20165009752,2016-03-03 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
2016651204,2016-03-05 12:00:00.000000 UTC,Rape,RAPE,,
20165010963,2016-03-14 12:00:00.000000 UTC,Rape,RAPE,,
2016800445,2016-03-20 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
2016910823,2016-03-31 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
2016980885,2016-04-07 12:00:00.000000 UTC,Rape,RAPE,,
20161030196,2016-04-12 12:00:00.000000 UTC,Rape,RAPE,,
20161120125,2016-04-21 12:00:00.000000 UTC,Rape,AGG RAPE,,
20161200158,2016-04-29 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161240694,2016-05-03 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20165019696,2016-05-12 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT OF CHILD/OBJECT,,
20161400146,2016-05-19 12:00:00.000000 UTC,Rape,RAPE,,
20161411543,2016-05-20 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20165022529,2016-06-01 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161481835,2016-05-28 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161531450,2016-06-01 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161560189,2016-06-04 12:00:00.000000 UTC,Rape,RAPE,,
20161560748,2016-06-04 12:00:00.000000 UTC,Rape,RAPE,,
20161561243,2016-06-04 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20165023833,2016-06-05 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20161771351,2016-06-25 12:00:00.000000 UTC,Rape,RAPE,,
20161950075,2016-07-13 12:00:00.000000 UTC,Rape,RAPE,,
20161890222,2016-07-07 12:00:00.000000 UTC,Rape,RAPE,,
20165030154,2016-07-22 12:00:00.000000 UTC,Rape,FORCED SODOMY,,
20162110763,2016-07-29 12:00:00.000000 UTC,Rape,RAPE,,
20162120496,2016-07-30 12:00:00.000000 UTC,Rape,RAPE,,
20162200426,2016-08-07 12:00:00.000000 UTC,Rape,RAPE,,
20162530264,2016-09-09 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20162550740,2016-09-11 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20162671475,2016-09-23 12:00:00.000000 UTC,Rape,RAPE,,
20165041321,2016-10-05 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20162880070,2016-10-14 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
20162900391,2016-10-16 12:00:00.000000 UTC,Rape,RAPE,,
20163301283,2016-11-25 12:00:00.000000 UTC,Rape,RAPE,,
20165052174,2016-12-19 12:00:00.000000 UTC,Rape,RAPE OF A CHILD,,
20163610289,2016-12-26 12:00:00.000000 UTC,Rape,RAPE,,
2015971349,2015-04-07 12:00:00.000000 UTC,Rape,RAPE,,
20152391609,2015-08-27 12:00:00.000000 UTC,Rape,RAPE,,
20161741567,2016-06-22 12:00:00.000000 UTC,Rape,SEXUAL ASSAULT W/ OBJECT,,
2015691968,2015-03-10 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
2016740230,2016-03-14 12:00:00.000000 UTC,Agg Assault,DEADLY CONDUCT,,
20162001302,2016-07-18 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
20152510331,2015-09-08 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT ON PUBLIC SERVANT,,
2015530863,2015-02-22 12:00:00.000000 UTC,Agg Assault,AGG ASSAULT,,
